frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
47174	18897.859000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91bb69736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e303237323138ff2c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33382c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830323030302c226465736372697074696f6e223a	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47177	18897.860000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91bc225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370ff656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47180	18897.862000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91bd303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31302e3535353535353535353535353535352c22756e697473223a2243454c53495553227d2c227576496e646578223a302e3732382c2272656c617469766548756d69ff64697479223a32342c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b227661	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47181	18897.862000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91be6c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3032363037352c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34332c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473ff223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830353630302c226465736372697074696f6e223a225061727a69616c6d656e7465206e	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47182	18897.862000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91bf75766f6c6f736f222c2274656d70223a7b2276616c7565223a33332e3838383838383838383838383838362c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564ff223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a22	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47183	18897.863000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91804d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31302e3535353535353535353535353535352c22756e697473223a2243454c53495553227d2c227576496e646578223a302e3137312c2272656c617469766548756d6964697479223a32342c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33332e3838383838383838383838383838362c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c75ff65223a32343134302e3136	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47184	18897.863000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91812c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3032343933312c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34392c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830393230302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47185	18897.863000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9182223a7b2276616c7565223a33322e3232ff3232323232323232323232322c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a224d45544552535f5045525f5345434f	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47186	18897.864000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91834e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31312e313131313131ff31313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a32372c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c22	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47187	18897.864000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91847072657373757265223a7b2276616c7565223a33302e3033343936342c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a30ff2c22636c6f7564436f766572223a35322c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313831323830302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33302e35353535	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47188	18897.864000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		918535353535353535353535342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d45544552535f5045525f53ff45434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e313434342c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31302c22646577506f696e74223a7b	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47189	18897.864000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91862276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33302c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33302e353535353535353535353535ff3535342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e30343439	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47190	18897.865000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		918739382c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35362c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313831363430302c226465736372697074696f6e223a225061ff727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a32392e3434343434343434343434343434332c22756e697473223a2243454c5349	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47206	18897.939000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47207	18898.026000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9e80	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47209	18898.027000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91885553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e313434342c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e22ff3a31302c22646577506f696e74223a7b2276616c7565223a31312e31313131313131313131313131312c	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47210	18898.027000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		918922756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a32392e3434343434343434343434343434332c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a31383339342e38303139322c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e30353530332c22756e697473229b3a22494e434845535f4f465f4d45	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47212	18898.036000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		918a5243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a36302c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313832303030302c226465736372697074696f6e223a225061727a69616c6da57c00	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47213	18898.206000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9f00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47214	18898.207000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9f40	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47216	18898.209000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47220	18898.449000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47221	18898.476000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9fc0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47222	18898.477000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9000	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47225	18898.656000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9080	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47228	18898.836000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							90c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47229	18898.926000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9100	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47234	18898.959000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47235	18899.106000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9140	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47236	18899.107000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9180	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47238	18899.196000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							91c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47240	18899.199000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47243	18899.439000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47244	18899.556000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9200	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47245	18899.557000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9240	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47248	18899.736000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							92c6000211010489b41305cf627a0f010101032d4b00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47249	18899.739000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91cb00096d082c8acf62f41e01034d270103590801ff656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a32382e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47250	18899.739000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91cc313434342c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31302c2264ff6577506f696e74223a7b2276616c7565223a31312e3636363636363636363636363636362c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33362c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a32382e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b227661	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47251	18899.740000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91cd6c7565223a31343639332e3331303732303030303030312c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3036303637352c22756e69ff7473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35362c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313832333630302c226465736372697074696f6e223a225061727a	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47252	18899.740000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91ce69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a32372e32323232323232323232323232322c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223aff7b2276616c7565223a312e30323838382c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224f222c22646972656374696f6e223a3235372c22677573745370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47253	18899.741000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91cf45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31302c22646577506f696e74223a7b2276616c7565223a31322e3232323232323232323232323232312c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33382c226665656c734cff696b6554656d7065726174757265223a7b2276616c7565223a32372e37373737373737373737373737382c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a363637382e373737362c22	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47254	18899.741000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91d0756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3036363331372c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a312c22636c6f7564436f766572223a35322c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d5d2a0c0a07ff457870697265731201302a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a85020a097265706f72742d746f12f7017b2267726f	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47255	18899.741000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91d17570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d6a752532426b626b485a545255757858465932583431417755784c3135463436706242672532424e38465a46364f2532424f6d4f384431364c48303842397879684e4878427455796c37574642463938423075694f375534305379746e5332ff767865544142687375363032724c6831726a624a444f66445651716e796a52466974744770764a	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47256	18899.743000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91d24a4845494d41253344253344227d5d7d2a3f0a0d43616368652d436f6e74726f6c122e6e6f2d63616368652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a250a0444617465121d5468752c203138204a756e20323032362030393a32333a343920474d542a460a036e656c123f7b227265706f72745f746f223a2263662d6e656c222c22737563636573735f6672616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a210a16782d636f6e74656e742d747970652d6f707469ff6f6e7312076e6f736e6966	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47257	18899.745000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91d3662a1a0a0f63662d63616368652d737461747573120744594e414d49432a150a0e782d6763732d70726f766964657212034443492a120a06507261676d6112086e6f2d63616368652a170a0f782d6672616d652d6f7074696f6e73120444454e592a410a195374726963742d5472616e73706f72742d536563757269747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a140a06536572766572120a636c6f7564666c6172652a170a0456617279120f4163636570742d456e636f64696e672a2b0a0c782d726571756573742d6964	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47258	18899.746000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91d4121b727131706d757370696d69762d2d6c3135613933306378726e656d382a1e0a0663662d7261791214613064393363636337393361656462362d4d58502a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a736f6e2a180a10436f6e74656e742d456e636f64696e671204677a6970dfb500	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47260	18899.918000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9300	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47264	18899.949000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47267	18900.006000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9380	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47268	18900.096000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							93c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47271	18900.186000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9440	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47273	18900.189000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47274	18900.276000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9480	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47277	18900.366000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9500	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47279	18900.429000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47280	18900.456000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9540	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47282	18900.546000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							954700021101048ab41305cf62f41e01010103cba200	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47283	18900.653000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9200	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47286	18900.939000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47290	18901.179000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47293	18901.449000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47296	18901.929000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47300	18902.199000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47302	18902.439000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
